relative_timestamp,src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,flags_syn,flags_ack,flags_fin,flags_rst,flags_psh,flags_urg,is_malicious
1.0086359977722168,17.248.201.69,10.193.107.99,443,57902,52,2.2172927856445312e-05,197.0,7148,52,0,0,0,0,0,0,0
1.0086569786071777,17.248.201.69,10.193.107.99,443,57902,52,2.09808349609375e-05,197.0,7148,52,0,0,0,0,0,0,0
1.0086779594421387,10.193.107.99,17.248.201.69,57902,443,52,2.09808349609375e-05,197.0,1782,52,0,0,0,0,0,0,0
1.008711814880371,17.248.201.69,10.193.107.99,443,57903,583,3.3855438232421875e-05,250.1,6684,52,0,0,0,0,0,0,0
1.0087339878082275,10.193.107.99,17.248.201.69,57903,443,52,2.2172927856445312e-05,203.6,2294,52,0,0,0,0,0,0,0
1.0087568759918213,10.193.107.99,17.248.201.69,57903,443,91,2.288818359375e-05,207.5,2294,52,0,0,0,0,0,0,0
1.0087788105010986,10.193.107.99,17.248.201.69,57903,443,76,2.193450927734375e-05,117.7,2333,52,0,0,0,0,0,0,0
1.0087988376617432,17.248.201.69,10.193.107.99,443,57903,52,2.002716064453125e-05,117.7,7215,52,0,0,0,0,0,0,0
1.0088207721710205,17.248.201.69,10.193.107.99,443,57903,52,2.193450927734375e-05,113.8,7215,52,0,0,0,0,0,0,0
1.0088419914245605,10.193.107.99,17.248.201.69,57903,443,52,2.1219253540039062e-05,111.4,2358,52,0,0,0,0,0,0,0
1.008882999420166,17.248.201.69,10.193.107.99,443,57905,974,4.100799560546875e-05,203.6,6399,52,0,0,0,0,0,0,0
1.0089058876037598,10.193.107.99,17.248.201.69,57905,443,52,2.288818359375e-05,203.6,3091,52,0,0,0,0,0,0,0
6.016389846801758,10.193.107.99,17.57.144.38,57373,5223,92,5.007483959197998,207.6,2648,52,0,0,0,0,0,0,1
6.01644492149353,17.57.144.38,10.193.107.99,5223,57373,76,5.507469177246094e-05,156.9,1012,52,0,0,0,0,0,0,1
6.016485929489136,10.193.107.99,17.57.144.38,57373,5223,52,4.100799560546875e-05,156.9,2688,52,0,0,0,0,0,0,1
31.230071783065796,10.193.107.99,17.248.201.69,57901,443,83,25.21358585357666,156.1,5178,52,0,0,0,0,0,0,0
31.230114936828613,10.193.107.99,17.248.201.69,57904,443,83,4.315376281738281e-05,156.8,3049,52,0,0,0,0,0,0,0
31.230150938034058,10.193.107.99,17.248.201.69,57905,443,83,3.600120544433594e-05,159.9,3091,52,0,0,0,0,0,0,0
31.230188846588135,10.193.107.99,17.248.201.69,57901,443,52,3.790855407714844e-05,159.9,5209,52,0,0,0,0,0,0,0
31.230347871780396,10.193.107.99,17.248.201.69,57904,443,52,0.0001590251922607422,159.9,3080,52,0,0,0,0,0,0,0
31.230388879776,10.193.107.99,17.248.201.69,57905,443,52,4.100799560546875e-05,67.7,3122,52,0,0,0,0,0,0,0
31.2304208278656,17.248.201.69,10.193.107.99,443,57901,52,3.1948089599609375e-05,67.7,8933,52,0,0,0,0,0,0,0
31.230451822280884,17.248.201.69,10.193.107.99,443,57901,52,3.0994415283203125e-05,63.7,8933,52,0,0,0,0,0,0,0
31.2305428981781,17.248.201.69,10.193.107.99,443,57901,52,9.107589721679688e-05,61.3,8934,52,0,0,0,0,0,0,0
31.23058295249939,17.248.201.69,10.193.107.99,443,57905,52,4.00543212890625e-05,61.3,7321,52,0,0,0,0,0,0,0
31.230616807937622,17.248.201.69,10.193.107.99,443,57905,52,3.3855438232421875e-05,58.2,7321,52,0,0,0,0,0,0,0
31.23064684867859,17.248.201.69,10.193.107.99,443,57905,52,3.0040740966796875e-05,55.1,7322,52,0,0,0,0,0,0,0
31.23104500770569,17.248.201.69,10.193.107.99,443,57904,52,0.0003981590270996094,52.0,1079,52,0,0,0,0,0,0,0
31.231088876724243,17.248.201.69,10.193.107.99,443,57904,52,4.38690185546875e-05,52.0,1079,52,0,0,0,0,0,0,0
31.231287956237793,17.248.201.69,10.193.107.99,443,57904,52,0.0001990795135498047,52.0,1080,52,0,0,0,0,0,0,0
31.231321811676025,10.193.107.99,17.248.201.69,57901,443,52,3.3855438232421875e-05,52.0,5209,52,0,0,0,0,0,0,0
31.23135495185852,10.193.107.99,17.248.201.69,57905,443,52,3.314018249511719e-05,52.0,3122,52,0,0,0,0,0,0,0
31.231385946273804,10.193.107.99,17.248.201.69,57904,443,52,3.0994415283203125e-05,52.0,3080,52,0,0,0,0,0,0,0
39.24603891372681,10.193.107.99,17.248.201.69,57906,443,64,8.014652967453003,53.2,0,64,0,0,0,0,0,0,0
39.246089935302734,17.248.201.69,10.193.107.99,443,57906,60,5.1021575927734375e-05,54.0,0,60,0,0,0,0,0,0,0
