src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,is_malicious
17.253.13.134,10.193.107.99,443,57597,1290,6.699562072753906e-05,672.8,104943,0
17.253.13.134,10.193.107.99,443,57597,1290,3.790855407714844e-05,672.8,106181,0
17.253.13.134,10.193.107.99,443,57588,1290,3.719329833984375e-05,672.8,1609338,0
17.253.13.134,10.193.107.99,443,57588,1284,3.1948089599609375e-05,795.4,1610576,0
10.193.107.99,17.253.13.134,57597,443,52,1.5974044799804688e-05,794.2,825,0
10.193.107.99,17.253.13.134,57588,443,52,2.002716064453125e-05,794.2,924,0
17.253.13.134,10.193.107.99,443,57588,1290,3.3855438232421875e-05,794.2,1611808,0
17.253.13.134,10.193.107.99,443,57588,1290,3.600120544433594e-05,918.0,1613046,0
10.193.107.99,17.253.13.134,57588,443,52,3.314018249511719e-05,794.2,924,0
17.253.13.134,10.193.107.99,443,57597,1290,4.887580871582031e-05,918.0,107419,0
17.253.13.138,10.193.107.99,443,57591,1290,3.695487976074219e-05,918.0,1255039,0
17.253.13.138,10.193.107.99,443,57591,90,1.811981201171875e-05,798.0,1256277,0
10.193.107.99,17.253.13.134,57597,443,52,2.9087066650390625e-05,674.2,825,0
10.193.107.99,17.253.13.138,57591,443,52,1.6927719116210938e-05,551.0,2072,0
17.253.13.134,10.193.107.99,443,57597,1290,3.886222839355469e-05,674.8,108657,0
10.193.107.99,17.253.13.134,57597,443,52,3.314018249511719e-05,674.8,825,0
17.253.13.138,10.193.107.99,443,57591,1290,5.888938903808594e-05,674.8,1256315,0
17.253.13.138,10.193.107.99,443,57591,1290,3.504753112792969e-05,674.8,1257553,0
10.193.107.99,17.253.13.138,57591,443,52,1.6927719116210938e-05,674.8,2072,0
17.253.13.138,10.193.107.99,443,57591,1290,3.314018249511719e-05,674.8,1258791,0
17.253.13.138,10.193.107.99,443,57591,1290,3.1948089599609375e-05,674.8,1260029,0
10.193.107.99,17.253.13.138,57591,443,52,1.5974044799804688e-05,671.0,2072,0
17.253.13.134,10.193.107.99,443,57597,1290,3.0994415283203125e-05,794.8,109895,0
17.253.13.134,10.193.107.99,443,57597,82,2.002716064453125e-05,797.8,111133,0
17.253.13.134,10.193.107.99,443,57588,1290,3.1948089599609375e-05,797.8,1614284,0
17.253.13.134,10.193.107.99,443,57588,1290,3.0994415283203125e-05,921.6,1615522,0
10.193.107.99,17.253.13.134,57597,443,52,1.5020370483398438e-05,797.8,825,0
10.193.107.99,17.253.13.134,57588,443,52,1.4066696166992188e-05,674.0,924,0
17.253.13.134,10.193.107.99,443,57588,1290,3.600120544433594e-05,797.8,1616760,0
17.253.13.134,10.193.107.99,443,57588,1290,8.296966552734375e-05,797.8,1617998,0
10.193.107.99,17.253.13.134,57588,443,52,1.6927719116210938e-05,674.0,924,0
17.253.13.134,10.193.107.99,443,57597,1260,3.0994415283203125e-05,794.8,111163,0
10.193.107.99,17.253.13.134,57597,443,52,1.4066696166992188e-05,671.0,825,0
17.253.13.134,10.193.107.99,443,57597,1290,3.814697265625e-05,791.8,112371,0
17.253.13.134,10.193.107.99,443,57597,1290,3.600120544433594e-05,791.8,113609,0
10.193.107.99,17.253.13.134,57597,443,52,4.1961669921875e-05,668.0,825,0
17.253.13.138,10.193.107.99,443,57591,1290,3.1948089599609375e-05,791.8,1261267,0
17.253.13.138,10.193.107.99,443,57591,1290,4.100799560546875e-05,915.6,1262505,0
10.193.107.99,17.253.13.138,57591,443,52,5.507469177246094e-05,791.8,2072,0
17.253.13.138,10.193.107.99,443,57591,1290,3.600120544433594e-05,791.8,1263743,0
17.253.13.138,10.193.107.99,443,57591,1252,3.2901763916015625e-05,911.8,1264981,0
10.193.107.99,17.253.13.138,57591,443,52,1.5020370483398438e-05,791.0,2072,0
17.253.13.134,10.193.107.99,443,57597,1290,4.100799560546875e-05,914.8,114847,0
17.253.13.134,10.193.107.99,443,57588,1290,3.1948089599609375e-05,914.8,1619236,0
10.193.107.99,17.253.13.134,57597,443,52,1.5020370483398438e-05,791.0,825,0
10.193.107.99,17.253.13.134,57588,443,52,1.4066696166992188e-05,791.0,924,0
17.253.13.138,10.193.107.99,443,57591,1290,3.600120544433594e-05,791.0,1266181,0
10.193.107.99,17.253.13.138,57591,443,52,7.390975952148438e-05,667.2,2072,0
17.253.13.134,10.193.107.99,443,57588,1290,4.00543212890625e-05,791.0,1621712,0
10.193.107.99,17.253.13.134,57588,443,64,1.5020370483398438e-05,668.4,924,0
17.253.13.134,10.193.107.99,443,57588,1290,3.0994415283203125e-05,672.2,1624188,0
17.253.13.134,10.193.107.99,443,57588,1290,3.600120544433594e-05,796.0,1625426,0
10.193.107.99,17.253.13.134,57588,443,72,1.6927719116210938e-05,674.2,924,0
17.253.13.138,10.193.107.99,443,57591,1290,3.600120544433594e-05,674.2,1267475,0
17.253.13.138,10.193.107.99,443,57591,1290,5.602836608886719e-05,798.0,1268713,0
10.193.107.99,17.253.13.138,57591,443,64,1.6927719116210938e-05,799.2,2072,0
17.253.13.138,10.193.107.99,443,57591,1290,3.814697265625e-05,799.2,1269951,0
17.253.13.138,10.193.107.99,443,57591,1290,0.00011086463928222656,923.0,1271189,0
10.193.107.99,17.253.13.138,57591,443,64,2.002716064453125e-05,800.4,2072,0
17.253.13.134,10.193.107.99,443,57597,1290,3.1948089599609375e-05,923.0,119799,0
17.253.13.134,10.193.107.99,443,57597,1290,3.910064697265625e-05,923.0,121037,0
10.193.107.99,17.253.13.134,57597,443,64,1.6927719116210938e-05,800.4,825,0
17.253.13.134,10.193.107.99,443,57588,1290,3.0994415283203125e-05,922.2,1620474,0
10.193.107.99,17.253.13.134,57588,443,64,1.5974044799804688e-05,799.6,924,0
17.253.13.134,10.193.107.99,443,57588,1290,3.695487976074219e-05,799.6,1622950,0
10.193.107.99,17.253.13.134,57588,443,52,1.621246337890625e-05,798.4,924,0
17.253.13.138,10.193.107.99,443,57591,108,9.989738464355469e-05,680.2,1267419,0
17.253.13.138,10.193.107.99,443,57591,1290,4.00543212890625e-05,680.2,1272427,0
10.193.107.99,17.253.13.138,57591,443,52,1.5974044799804688e-05,679.0,2072,0
17.253.13.138,10.193.107.99,443,57591,1290,3.0994415283203125e-05,679.0,1273665,0
17.253.13.138,10.193.107.99,443,57591,1240,3.504753112792969e-05,674.0,1274903,0
10.193.107.99,17.253.13.138,57591,443,52,1.5974044799804688e-05,672.8,2072,0
17.253.13.134,10.193.107.99,443,57597,1290,3.1948089599609375e-05,672.8,116085,0
17.253.13.134,10.193.107.99,443,57597,60,1.5020370483398438e-05,672.4,117323,0
10.193.107.99,17.253.13.134,57597,443,64,1.4066696166992188e-05,549.8,825,0
17.253.13.134,10.193.107.99,443,57588,1290,3.600120544433594e-05,673.6,1626664,0
17.253.13.134,10.193.107.99,443,57588,80,1.5974044799804688e-05,670.8,1627902,0
10.193.107.99,17.253.13.134,57588,443,52,1.5020370483398438e-05,547.0,924,0
17.253.13.134,10.193.107.99,443,57588,1290,3.0040740966796875e-05,670.8,1627930,0
10.193.107.99,17.253.13.134,57588,443,52,1.4781951904296875e-05,547.0,924,0
17.253.13.138,10.193.107.99,443,57591,1290,3.719329833984375e-05,552.0,1276091,0
17.253.13.138,10.193.107.99,443,57591,1284,3.1948089599609375e-05,675.2,1277329,0
10.193.107.99,17.253.13.138,57591,443,52,1.5020370483398438e-05,551.4,2072,0
17.253.13.134,10.193.107.99,443,57588,1290,7.104873657226562e-05,674.4,1629168,0
17.253.13.134,10.193.107.99,443,57588,1290,3.600120544433594e-05,797.0,1630406,0
10.193.107.99,17.253.13.134,57588,443,52,1.1920928955078125e-05,673.2,924,0
17.253.13.138,10.193.107.99,443,57591,1290,4.291534423828125e-05,794.2,1278561,0
17.253.13.138,10.193.107.99,443,57591,1290,3.1948089599609375e-05,918.0,1279799,0
10.193.107.99,17.253.13.138,57591,443,52,1.3113021850585938e-05,794.2,2072,0
17.253.13.134,10.193.107.99,443,57597,1290,0.00012111663818359375,918.0,117331,0
17.253.13.134,10.193.107.99,443,57597,1282,2.7894973754882812e-05,917.2,118569,0
10.193.107.99,17.253.13.134,57597,443,52,1.2874603271484375e-05,794.0,825,0
17.253.13.134,10.193.107.99,443,57588,1290,3.719329833984375e-05,917.8,1631644,0
17.253.13.134,10.193.107.99,443,57588,82,2.09808349609375e-05,797.0,1632882,0
10.193.107.99,17.253.13.134,57588,443,52,1.2874603271484375e-05,673.2,924,0
17.253.13.138,10.193.107.99,443,57591,1290,2.8133392333984375e-05,797.0,1281037,0
17.253.13.138,10.193.107.99,443,57591,1290,0.00012803077697753906,797.0,1282275,0
17.253.13.134,10.193.107.99,443,57588,1290,2.9802322387695312e-05,797.0,1632912,0
17.253.13.134,10.193.107.99,443,57588,1290,2.8133392333984375e-05,920.8,1634150,0
10.193.107.99,17.253.13.138,57591,443,52,1.5020370483398438e-05,797.0,2072,0
10.193.107.99,17.253.13.134,57588,443,52,1.1920928955078125e-05,674.0,924,0
17.253.13.138,10.193.107.99,443,57591,1290,2.5033950805664062e-05,797.8,1283513,0
17.253.13.138,10.193.107.99,443,57591,1290,2.6941299438476562e-05,797.8,1284751,0
17.248.201.73,10.193.107.99,443,57596,1290,3.0040740966796875e-05,918.6,1,0
17.253.13.134,10.193.107.99,443,57597,1290,7.510185241699219e-05,1042.4,122275,0
10.193.107.99,17.253.13.138,57591,443,52,1.3828277587890625e-05,918.6,2072,0
10.193.107.99,17.253.13.134,57597,443,52,1.811981201171875e-05,794.8,825,0
17.253.13.134,10.193.107.99,443,57588,1232,2.5987625122070312e-05,789.0,1635388,0
17.253.13.134,10.193.107.99,443,57597,1290,4.38690185546875e-05,789.0,123513,0
17.253.13.134,10.193.107.99,443,57597,1290,3.409385681152344e-05,912.8,124751,0
10.193.107.99,17.253.13.134,57588,443,52,1.4066696166992188e-05,912.8,924,0
10.193.107.99,17.253.13.134,57597,443,52,1.5974044799804688e-05,789.0,825,0
10.193.107.99,17.248.201.73,57596,443,64,5.888938903808594e-05,666.4,518,0
17.253.13.138,10.193.107.99,443,57591,1290,3.504753112792969e-05,666.4,1285989,0
17.253.13.138,10.193.107.99,443,57591,70,1.3113021850585938e-05,544.4,1287227,0
10.193.107.99,17.253.13.138,57591,443,52,1.5974044799804688e-05,544.4,2072,0
17.253.13.134,10.193.107.99,443,57588,1290,2.5987625122070312e-05,668.2,1636568,0
17.253.13.134,10.193.107.99,443,57588,118,1.5020370483398438e-05,556.8,1637806,0
10.193.107.99,17.253.13.134,57588,443,52,1.5974044799804688e-05,433.0,924,0
17.253.13.138,10.193.107.99,443,57591,1290,3.1948089599609375e-05,433.0,1287245,0
17.253.13.138,10.193.107.99,443,57591,1290,8.20159912109375e-05,556.8,1288483,0
17.253.13.134,10.193.107.99,443,57588,1290,3.790855407714844e-05,680.6,1637872,0
17.253.13.134,10.193.107.99,443,57588,1290,3.0040740966796875e-05,803.2,1639110,0
10.193.107.99,17.253.13.138,57591,443,52,1.4066696166992188e-05,679.4,2072,0
10.193.107.99,17.253.13.134,57588,443,52,1.1920928955078125e-05,677.6,924,0
17.253.13.134,10.193.107.99,443,57597,1290,3.314018249511719e-05,801.4,125989,0
10.193.107.99,17.253.13.134,57597,443,52,6.198883056640625e-05,677.6,825,0
17.253.13.134,10.193.107.99,443,57597,1290,3.3855438232421875e-05,794.8,127227,0
17.253.13.134,10.193.107.99,443,57597,1290,3.218650817871094e-05,918.6,128465,0
17.253.13.138,10.193.107.99,443,57591,1272,6.198883056640625e-05,916.8,1289721,0
17.253.13.134,10.193.107.99,443,57588,1290,2.9802322387695312e-05,916.8,1640348,0
17.253.13.134,10.193.107.99,443,57588,1242,2.7179718017578125e-05,912.0,1641586,0
10.193.107.99,17.253.13.134,57597,443,52,1.2874603271484375e-05,788.2,825,0
10.193.107.99,17.253.13.138,57591,443,52,1.5974044799804688e-05,788.2,2072,0
10.193.107.99,17.253.13.134,57588,443,52,1.2159347534179688e-05,788.2,924,0
17.248.201.73,10.193.107.99,443,57596,1290,6.699562072753906e-05,788.2,1239,0
17.248.201.73,10.193.107.99,443,57596,1290,3.0994415283203125e-05,912.0,2477,0
17.248.201.73,10.193.107.99,443,57596,434,2.09808349609375e-05,826.4,3715,0
17.253.13.138,10.193.107.99,443,57591,1290,8.893013000488281e-05,826.4,1290941,0
10.193.107.99,17.253.13.138,57591,443,52,2.5987625122070312e-05,704.4,2072,0
10.193.107.99,17.248.201.73,57596,443,64,4.00543212890625e-05,581.8,518,0
10.193.107.99,17.248.201.73,57596,443,64,1.7881393432617188e-05,464.0,518,0
17.253.13.134,10.193.107.99,443,57597,1290,3.409385681152344e-05,587.8,129703,0
10.193.107.99,17.253.13.134,57597,443,52,1.4066696166992188e-05,587.8,825,0
17.253.13.134,10.193.107.99,443,57588,1290,2.5033950805664062e-05,711.6,1642776,0
17.253.13.134,10.193.107.99,443,57588,1290,2.7894973754882812e-05,711.6,1644014,0
17.253.13.138,10.193.107.99,443,57591,1290,3.910064697265625e-05,711.6,1293417,0
17.253.13.138,10.193.107.99,443,57591,1290,2.8848648071289062e-05,797.2,1294655,0
10.193.107.99,17.253.13.134,57588,443,52,1.3113021850585938e-05,673.4,924,0
10.193.107.99,17.253.13.138,57591,443,64,9.703636169433594e-05,674.6,2072,0
17.253.13.134,10.193.107.99,443,57597,1290,0.0001728534698486328,797.2,130941,0
17.253.13.134,10.193.107.99,443,57597,60,1.5974044799804688e-05,796.8,132179,0
10.193.107.99,17.253.13.134,57597,443,52,1.71661376953125e-05,673.0,825,0
17.253.13.134,10.193.107.99,443,57597,1290,0.00010395050048828125,796.8,132187,0
17.253.13.134,10.193.107.99,443,57597,1282,8.797645568847656e-05,796.0,133425,0
17.253.13.134,10.193.107.99,443,57588,1290,5.793571472167969e-05,796.0,1645252,0
17.253.13.138,10.193.107.99,443,57591,1290,3.0040740966796875e-05,796.0,1298369,0
17.253.13.138,10.193.107.99,443,57591,1290,8.106231689453125e-05,796.0,1299607,0
17.253.13.134,10.193.107.99,443,57588,1290,6.103515625e-05,919.8,1647728,0
17.253.13.134,10.193.107.99,443,57588,1290,0.00015878677368164062,1042.4,1648966,0
10.193.107.99,17.253.13.134,57597,443,52,0.00011920928955078125,918.6,825,0
10.193.107.99,17.253.13.134,57588,443,52,2.47955322265625e-05,917.8,924,0
10.193.107.99,17.253.13.134,57588,443,64,1.4066696166992188e-05,919.0,924,0
10.193.107.99,17.253.13.138,57591,443,72,2.002716064453125e-05,797.2,2072,0
17.253.13.138,10.193.107.99,443,57591,1290,3.1948089599609375e-05,798.0,1292179,0
17.253.13.134,10.193.107.99,443,57588,1290,3.910064697265625e-05,798.0,1650204,0
17.253.13.134,10.193.107.99,443,57588,1290,3.886222839355469e-05,798.0,1651442,0
10.193.107.99,17.253.13.138,57591,443,64,1.5020370483398438e-05,675.4,2072,0
10.193.107.99,17.253.13.134,57588,443,64,1.71661376953125e-05,552.8,924,0
17.253.13.134,10.193.107.99,443,57597,1290,2.7894973754882812e-05,552.8,137131,0
10.193.107.99,17.253.13.134,57597,443,64,1.6927719116210938e-05,554.0,825,0
17.253.13.134,10.193.107.99,443,57597,1290,2.7179718017578125e-05,677.8,138369,0
17.253.13.134,10.193.107.99,443,57597,1290,2.5033950805664062e-05,800.4,139607,0
17.253.13.134,10.193.107.99,443,57588,1290,2.6941299438476562e-05,922.2,1652680,0
17.253.13.134,10.193.107.99,443,57588,1290,2.8848648071289062e-05,922.2,1653918,0
17.253.13.138,10.193.107.99,443,57591,1290,3.0994415283203125e-05,922.2,1295893,0
17.253.13.138,10.193.107.99,443,57591,1290,3.218650817871094e-05,922.2,1297131,0
10.193.107.99,17.253.13.134,57597,443,64,1.3828277587890625e-05,922.2,825,0
10.193.107.99,17.253.13.134,57588,443,64,1.2159347534179688e-05,922.2,924,0
10.193.107.99,17.253.13.138,57591,443,52,1.1920928955078125e-05,798.4,2072,0
17.253.13.138,10.193.107.99,443,57591,1290,2.9087066650390625e-05,921.0,1300845,0
17.253.13.138,10.193.107.99,443,57591,1290,2.6941299438476562e-05,921.0,1302083,0
17.253.13.134,10.193.107.99,443,57588,1290,2.5987625122070312e-05,921.0,1646490,0
10.193.107.99,17.253.13.138,57591,443,52,1.5974044799804688e-05,797.2,2072,0
10.193.107.99,17.253.13.134,57588,443,52,1.1920928955078125e-05,673.4,924,0
17.253.13.134,10.193.107.99,443,57597,1290,2.8133392333984375e-05,673.4,134655,0
10.193.107.99,17.253.13.134,57597,443,64,1.2874603271484375e-05,550.8,825,0
17.253.13.134,10.193.107.99,443,57597,1290,2.5033950805664062e-05,673.4,135893,0
17.253.13.138,10.193.107.99,443,57591,1290,3.1948089599609375e-05,796.0,1303321,0
17.253.13.138,10.193.107.99,443,57591,1290,3.0994415283203125e-05,919.8,1304559,0
10.193.107.99,17.253.13.134,57597,443,52,1.3113021850585938e-05,796.0,825,0
10.193.107.99,17.253.13.138,57591,443,52,1.1920928955078125e-05,672.2,2072,0
17.253.13.134,10.193.107.99,443,57597,1290,3.600120544433594e-05,672.2,140845,0
10.193.107.99,17.253.13.134,57597,443,52,1.3113021850585938e-05,672.2,825,0
17.253.13.138,10.193.107.99,443,57591,1290,2.5033950805664062e-05,796.0,1305797,0
17.253.13.138,10.193.107.99,443,57591,1290,3.3855438232421875e-05,796.0,1307035,0
17.253.13.134,10.193.107.99,443,57588,1290,2.5987625122070312e-05,918.6,1655156,0
17.253.13.134,10.193.107.99,443,57588,1290,2.5987625122070312e-05,918.6,1656394,0
10.193.107.99,17.253.13.138,57591,443,52,1.1205673217773438e-05,794.8,2072,0
10.193.107.99,17.253.13.134,57588,443,52,1.1920928955078125e-05,671.0,924,0
17.253.13.134,10.193.107.99,443,57588,1290,3.600120544433594e-05,794.8,1657632,0
17.253.13.134,10.193.107.99,443,57588,1290,0.00010991096496582031,918.6,1658870,0
10.193.107.99,17.253.13.134,57588,443,52,2.4080276489257812e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57588,1272,2.5987625122070312e-05,916.8,1660108,0
10.193.107.99,17.253.13.134,57588,443,52,2.193450927734375e-05,793.0,924,0
17.253.13.134,10.193.107.99,443,57597,1290,9.799003601074219e-05,793.0,142083,0
17.253.13.134,10.193.107.99,443,57597,1290,3.409385681152344e-05,793.0,143321,0
17.253.13.138,10.193.107.99,443,57591,1290,2.6941299438476562e-05,793.0,1308273,0
17.253.13.138,10.193.107.99,443,57591,1290,3.600120544433594e-05,916.8,1309511,0
10.193.107.99,17.253.13.134,57597,443,52,1.1920928955078125e-05,916.8,825,0
10.193.107.99,17.253.13.138,57591,443,52,1.2159347534179688e-05,793.0,2072,0
17.253.13.134,10.193.107.99,443,57597,1290,2.5033950805664062e-05,793.0,144559,0
10.193.107.99,17.253.13.134,57597,443,52,2.193450927734375e-05,793.0,825,0
17.253.13.138,10.193.107.99,443,57591,1290,2.5033950805664062e-05,794.8,1310749,0
17.253.13.138,10.193.107.99,443,57591,1290,2.5987625122070312e-05,918.6,1311987,0
17.253.13.134,10.193.107.99,443,57588,1290,4.887580871582031e-05,918.6,1661328,0
17.253.13.134,10.193.107.99,443,57588,142,1.71661376953125e-05,803.8,1662566,0
17.253.13.134,10.193.107.99,443,57588,1290,6.198883056640625e-05,803.8,1662656,0
17.253.13.134,10.193.107.99,443,57588,1290,6.890296936035156e-05,803.8,1663894,0
10.193.107.99,17.253.13.138,57591,443,52,1.5020370483398438e-05,803.8,2072,0
10.193.107.99,17.253.13.134,57588,443,52,2.5987625122070312e-05,803.8,924,0
17.253.13.138,10.193.107.99,443,57591,1290,2.6941299438476562e-05,803.8,1313225,0
17.253.13.138,10.193.107.99,443,57591,70,1.5020370483398438e-05,805.6,1314463,0
10.193.107.99,17.253.13.138,57591,443,52,1.2159347534179688e-05,681.8,2072,0
17.253.13.134,10.193.107.99,443,57588,1290,0.00020384788513183594,681.8,1665132,0
17.253.13.134,10.193.107.99,443,57588,1218,2.8133392333984375e-05,674.6,1666370,0
10.193.107.99,17.253.13.134,57588,443,52,1.3828277587890625e-05,665.6,924,0
17.248.201.73,10.193.107.99,443,57594,813,4.506111145019531e-05,617.9,10436,0
10.193.107.99,17.248.201.73,57594,443,52,1.4066696166992188e-05,494.1,8866,0
17.253.13.138,10.193.107.99,443,57591,1272,3.504753112792969e-05,616.1,1314481,0
17.253.13.134,10.193.107.99,443,57597,1290,3.0994415283203125e-05,739.9,145797,0
17.253.13.134,10.193.107.99,443,57597,1290,2.9802322387695312e-05,739.9,147035,0
10.193.107.99,17.253.13.138,57591,443,52,1.5020370483398438e-05,738.1,2072,0
10.193.107.99,17.253.13.134,57597,443,52,6.413459777832031e-05,738.1,825,0
17.253.13.134,10.193.107.99,443,57597,1290,2.7894973754882812e-05,738.1,148273,0
10.193.107.99,17.253.13.134,57597,443,52,1.5020370483398438e-05,621.5,825,0
17.253.13.138,10.193.107.99,443,57591,1290,8.702278137207031e-05,745.3,1315701,0
17.253.13.138,10.193.107.99,443,57591,1290,2.8133392333984375e-05,793.0,1316939,0
17.253.13.134,10.193.107.99,443,57597,1290,7.486343383789062e-05,916.8,149511,0
17.253.13.134,10.193.107.99,443,57588,1290,4.696846008300781e-05,918.6,1667536,0
17.253.13.134,10.193.107.99,443,57588,1290,2.8133392333984375e-05,918.6,1668774,0
10.193.107.99,17.253.13.138,57591,443,52,1.2874603271484375e-05,794.8,2072,0
10.193.107.99,17.253.13.134,57597,443,52,1.2159347534179688e-05,794.8,825,0
10.193.107.99,17.253.13.134,57588,443,52,1.1920928955078125e-05,794.8,924,0
17.253.13.138,10.193.107.99,443,57591,1290,2.5987625122070312e-05,794.8,1318177,0
17.253.13.138,10.193.107.99,443,57591,1290,2.5987625122070312e-05,918.6,1319415,0
10.193.107.99,17.253.13.138,57591,443,52,3.790855407714844e-05,794.8,2072,0
17.253.13.134,10.193.107.99,443,57588,1290,2.7179718017578125e-05,794.8,1672488,0
17.253.13.134,10.193.107.99,443,57588,1290,2.5987625122070312e-05,794.8,1673726,0
10.193.107.99,17.253.13.134,57588,443,64,1.2874603271484375e-05,672.2,924,0
17.253.13.134,10.193.107.99,443,57597,1290,2.5987625122070312e-05,672.2,150757,0
17.253.13.134,10.193.107.99,443,57597,1282,2.6941299438476562e-05,795.2,151995,0
17.253.13.138,10.193.107.99,443,57591,1290,3.600120544433594e-05,919.0,1320653,0
17.253.13.138,10.193.107.99,443,57591,1290,2.6226043701171875e-05,1042.8,1321891,0
10.193.107.99,17.253.13.134,57597,443,64,1.2874603271484375e-05,920.2,825,0
